,Food name,Measure,Weight,Energy,Energy.1,Protein,Carbohydrate,Total Sugar,Total Fat,Saturated Fat,Monounsaturated Fat,Polyunsaturated Fat,Cholesterol,Calcium,Iron,Sodium,Potassium,Magnesium,Phosphorus,Vitamin A,Lycopene,Folate,DHA,EPA,Vitamin D,Vitamin B12,Vitamin E,Trans Fat,Vitamin C,Dietary Folate Equivalents,Thiamin,Riboflavin,Niacin,Beta carotene,Caffeine,Alcohol,Total Daietary Fibre,Total Dietary Fibre,Folate ,Trans fats,Monounsaturated fat,Polyunsaturated fat,Protei, Folate
625,Vanilla wafers,2,12.0,57.0,237.0,1.0,9.0,0.0,2.0,0.6,0.0,0.0,0.0,3.0,0.3,37.0,13.0,1.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
626,"Angelfood, commercial (25cm diam)",  1/12,28.0,73.0,306.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.1,212.0,26.0,3.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
627,"Angelfood, from mix (25cm diam)",  1/12,50.0,129.0,538.0,3.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,42.0,0.1,255.0,68.0,4.0,116.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
628,"Banana bread, homemade (11cm X 6cm X 1cm)",1 slice,60.0,196.0,818.0,3.0,33.0,0.0,6.0,1.3,0.0,0.0,26.0,13.0,0.8,181.0,80.0,8.0,35.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,1.4,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
629,"Boston cream pie, commercial",  1/6 ,92.0,232.0,970.0,2.0,39.0,33.0,8.0,2.2,0.0,0.0,34.0,21.0,0.3,132.0,36.0,6.0,45.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,0.7,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0
630,"Brownies, commercial (5cm X 5cm)",1 square,34.0,138.0,576.0,2.0,22.0,12.0,6.0,1.4,0.0,0.0,6.0,10.0,0.8,106.0,51.0,11.0,34.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
631,"Brownies, homemade (5cm X 5cm)",1 square,36.0,168.0,702.0,2.0,18.0,0.0,10.0,2.6,0.0,0.0,26.0,21.0,0.7,123.0,63.0,19.0,48.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
632,"Carrot, homemade with cream cheese icing (2 layer, 23cm diam)",  1/12,133.0,542.0,2266.0,5.0,70.0,52.0,28.0,3.8,0.0,0.0,73.0,49.0,1.6,201.0,131.0,10.0,70.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.22,2.7,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
633,"Cheesecake, commercial (15 cm diam)",  1/6 ,100.0,321.0,1342.0,6.0,26.0,0.0,23.0,9.9,0.0,0.0,55.0,51.0,0.6,207.0,90.0,11.0,93.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.3,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
634,"Cheesecake, from mix, no-bake type (20cm diam)",  1/8 ,149.0,407.0,1702.0,8.0,53.0,0.0,19.0,9.9,0.0,0.0,43.0,255.0,0.7,564.0,313.0,28.0,347.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.39,2.4,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0
635,"Cheesecake, plain, homemade with cherry topping (20cm diam)",  1/8 ,168.0,459.0,1920.0,11.0,55.0,45.0,23.0,8.8,0.0,0.0,75.0,65.0,1.6,496.0,146.0,12.0,124.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
636,"Chocolate, from mix, with icing (23cm diam)",  1/12,109.0,362.0,1513.0,4.0,61.0,47.0,13.0,1.9,0.0,0.0,43.0,63.0,1.6,396.0,177.0,27.0,141.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,1.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
637,"Chocolate, frozen, commercial, with chocolate icing (1 layer, 5cm X 20cm diam)",  1/6 ,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,"Chocolate, homemade, with icing (2 layer, 23cm diam)",  1/12,109.0,408.0,1706.0,4.0,67.0,52.0,16.0,5.0,0.0,0.0,28.0,66.0,2.5,253.0,138.0,34.0,91.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,2.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0
639,"Coffee cake, cinnamon with crumb topping, commercial",  1/10,57.0,237.0,991.0,4.0,26.0,0.0,13.0,3.3,0.0,0.0,18.0,31.0,1.1,199.0,70.0,12.0,61.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,1.7,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
640,"Coffee cake, cinnamon with crumb topping, from mix (20cm X 15cm)",  1/10,45.0,142.0,596.0,2.0,24.0,13.0,4.0,0.8,0.0,0.0,22.0,61.0,0.6,189.0,50.0,8.0,96.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08,1.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
641,"Fruitcake, commercial",1 piece,43.0,139.0,583.0,1.0,26.0,13.0,4.0,0.5,0.0,0.0,2.0,14.0,0.9,116.0,66.0,7.0,22.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.6,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
642,"Gingerbread, from mix (23cm X 23cm)",  1/9 ,69.0,212.0,889.0,3.0,35.0,22.0,7.0,1.8,0.0,0.0,22.0,47.0,2.3,315.0,166.0,11.0,113.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,1.9,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
643,"Pound cake, homemade  (23cm X 13cm X 7.5cm)",  1/10,91.0,391.0,1633.0,5.0,42.0,22.0,23.0,4.1,0.0,0.0,96.0,22.0,2.1,368.0,66.0,7.0,59.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.23,3.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
644,"Shortcake, biscuit-type, homemade (4cm X 7.5cm diam)",1,75.0,234.0,978.0,5.0,34.0,8.0,8.0,2.4,0.0,0.0,28.0,106.0,1.7,459.0,96.0,12.0,100.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24,3.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
645,"Sponge, commercial, individual shell",1,25.0,72.0,302.0,1.0,15.0,9.0,1.0,0.2,0.0,0.0,26.0,18.0,0.7,61.0,25.0,3.0,34.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
646,"Sponge, homemade (25cm diam)",  1/12,63.0,187.0,782.0,5.0,36.0,0.0,3.0,0.8,0.0,0.0,107.0,26.0,1.0,144.0,89.0,6.0,63.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.19,1.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
647,"White, from mix, with icing (2 layer, 23cm diam)",  1/12,109.0,363.0,1518.0,3.0,66.0,51.0,10.0,1.6,0.0,0.0,0.0,41.0,0.9,342.0,76.0,15.0,138.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,1.9,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
648,"White, homemade, with icing (2 layer, 23cm diam)",  1/12,109.0,371.0,1553.0,3.0,70.0,56.0,9.0,2.5,0.0,0.0,1.0,50.0,1.3,205.0,55.0,5.0,41.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,1.9,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
649,"Yellow, from mix, with icing (2 layer, 23cm diam)",  1/12,109.0,363.0,1519.0,4.0,64.0,47.0,11.0,2.0,0.0,0.0,46.0,60.0,1.1,338.0,74.0,15.0,137.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,2.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
650,"Yellow, frozen, commercial, with chocolate icing (1 layer, 5cm X 20cm diam)",  1/6 ,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,"Apple, commercial, 2 crust (23cm diam)",  1/8 ,125.0,296.0,1239.0,2.0,43.0,20.0,14.0,4.7,0.0,0.0,0.0,14.0,0.6,333.0,81.0,9.0,30.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
652,"Apple, homemade, 2 crust (23cm diam)",  1/8 ,155.0,411.0,1717.0,4.0,58.0,0.0,19.0,4.7,0.0,0.0,0.0,11.0,1.7,327.0,122.0,11.0,43.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.17,2.7,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0
653,"Banana cream, from mix, no-bake type (23cm diam)",  1/8 ,92.0,231.0,966.0,3.0,29.0,0.0,12.0,6.4,0.0,0.0,27.0,67.0,0.4,267.0,104.0,11.0,154.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,1.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
654,Butter tart,1,54.0,248.0,1038.0,2.0,29.0,15.0,14.0,5.6,0.0,0.0,30.0,22.0,1.1,164.0,109.0,10.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.5,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
655,"Cherry, commercial, 2 crust (23cm diam)",  1/8 ,125.0,325.0,1359.0,3.0,50.0,18.0,14.0,3.2,0.0,0.0,0.0,15.0,2.0,308.0,101.0,10.0,36.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
656,"Chocolate cream, commercial (20cm diam)",  1/6 ,113.0,344.0,1436.0,3.0,38.0,0.0,22.0,5.6,0.0,0.0,6.0,41.0,1.2,154.0,144.0,24.0,77.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.4,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0
657,"Coconut cream, commercial (20cm diam)",  1/6 ,64.0,191.0,797.0,1.0,24.0,23.0,11.0,4.5,0.0,0.0,0.0,19.0,0.5,163.0,42.0,13.0,54.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
658,"Fried pie, fruit (13cm X 10cm)",1,128.0,404.0,1692.0,4.0,55.0,27.0,21.0,3.1,0.0,0.0,0.0,28.0,1.6,479.0,83.0,13.0,55.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.14,2.7,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0
659,"Lemon meringue, commercial (20cm diam)",  1/6 ,113.0,303.0,1267.0,2.0,53.0,27.0,10.0,2.0,0.0,0.0,51.0,63.0,0.7,165.0,101.0,17.0,119.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.24,1.1,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
660,"Mincemeat pie, homemade, 2 crust (23cm diam)",  1/8 ,165.0,477.0,1995.0,4.0,79.0,47.0,18.0,4.4,0.0,0.0,0.0,36.0,2.5,419.0,335.0,23.0,69.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.17,2.7,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0
661,"Pecan, commercial (20cm diam)",  1/6 ,113.0,452.0,1890.0,5.0,65.0,32.0,21.0,4.0,0.0,0.0,36.0,19.0,1.2,479.0,84.0,20.0,87.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,1.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
662,"Pumpkin, commercial (20cm diam)",  1/6 ,109.0,229.0,957.0,4.0,30.0,15.0,10.0,1.9,0.0,0.0,22.0,65.0,1.5,307.0,168.0,16.0,77.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.22,1.9,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0
663,"Sugar pie, homemade, 1 crust",  1/8 ,88.0,407.0,1703.0,3.0,31.0,18.0,31.0,17.3,0.0,0.0,84.0,61.0,1.1,81.0,139.0,13.0,59.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,1.6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
664,"Apple crisp, homemade",125mL,128.0,206.0,863.0,2.0,39.0,25.0,4.0,0.9,0.0,0.0,0.0,45.0,1.0,449.0,100.0,10.0,36.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
665,"Bread pudding with raisins, homemade",125mL,106.0,162.0,677.0,6.0,24.0,15.0,5.0,1.8,0.0,0.0,61.0,124.0,1.2,252.0,228.0,18.0,111.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.26,2.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
666,"Danish pastry, cinnamon (11cm diam)",1,65.0,262.0,1095.0,5.0,29.0,13.0,15.0,3.7,0.0,0.0,14.0,46.0,1.3,241.0,81.0,12.0,70.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.17,2.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
667,"Danish pastry, fruit (11cm diam)",1,71.0,263.0,1102.0,4.0,34.0,20.0,13.0,3.5,0.0,0.0,81.0,33.0,1.3,251.0,59.0,11.0,63.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,2.2,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0
668,"Date squares, homemade",1 square,61.0,226.0,944.0,3.0,37.0,0.0,8.0,4.7,0.0,0.0,20.0,21.0,2.0,241.0,154.0,23.0,61.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08,1.7,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0
669,"Doughnut, cake-type, plain (8cm diam)",1,47.0,198.0,828.0,2.0,23.0,11.0,11.0,1.7,0.0,0.0,17.0,21.0,0.9,257.0,60.0,9.0,126.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,1.4,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
670,"Doughnut, cake-type, plain, chocolate coated (9cm diam)",1,57.0,270.0,1130.0,3.0,27.0,13.0,18.0,4.6,0.0,0.0,35.0,20.0,1.4,245.0,112.0,23.0,115.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06,1.4,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
671,"Doughnut, yeast-leavened, honey bun, glazed (9cm x 6cm)",1,60.0,242.0,1011.0,4.0,27.0,14.0,14.0,3.5,0.0,0.0,4.0,26.0,1.2,205.0,65.0,13.0,56.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13,2.5,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
672,"Doughnut, yeast-leavened, jelly filled (9cm X 6cm)",1,85.0,289.0,1209.0,5.0,33.0,18.0,16.0,4.1,0.0,0.0,22.0,21.0,1.5,249.0,67.0,17.0,72.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.12,2.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
673,"Eclairs, custard filled, chocolate glaze",1,100.0,262.0,1096.0,6.0,24.0,7.0,16.0,4.1,0.0,0.0,127.0,63.0,1.2,337.0,117.0,15.0,107.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.27,2.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
674,"Rice Krispies SquaresTM, commercial",1 square,22.0,91.0,381.0,1.0,18.0,0.0,2.0,0.3,0.0,0.0,0.0,1.0,0.3,77.0,9.0,3.0,9.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,3.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
675,"Toaster pastries (Pop-TartsTM), brown sugar & cinnamon",1,50.0,206.0,862.0,3.0,34.0,0.0,7.0,1.8,0.0,0.0,0.0,17.0,2.0,212.0,57.0,12.0,67.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.29,2.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
676,"Toaster pastries (Pop-TartsTM), fruit, frosted",1,55.0,215.0,900.0,2.0,39.0,20.0,6.0,1.5,0.0,0.0,0.0,16.0,3.9,387.0,81.0,13.0,75.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
677,"Milk shake, chocolate",250mL,175.0,223.0,931.0,6.0,36.0,33.0,6.0,4.1,0.0,0.0,23.0,198.0,0.5,170.0,351.0,30.0,179.0,46.0,0.0,0.0,0.0,0.0,1.5,0.6,0.0,0.0,1.0,0.0,0.1,0.43,1.7,9.0,2.0,0.0,0.0,3.3,9.0,0.2,1.9,0.2,0.0,0.0
678,"Milk shake, vanilla",250mL,175.0,195.0,814.0,6.0,31.0,31.0,5.0,3.3,0.0,0.0,19.0,214.0,0.2,144.0,305.0,21.0,179.0,65.0,0.0,0.0,0.0,0.0,1.6,0.63,0.0,0.0,1.0,0.0,0.1,0.32,1.8,9.0,0.0,0.0,0.0,0.2,9.0,0.2,1.5,0.2,0.0,0.0
679,French fries,20-25 fries,76.0,236.0,989.0,3.0,29.0,0.0,12.0,5.0,0.0,0.0,11.0,12.0,1.0,124.0,541.0,25.0,101.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,4.0,0.0,0.1,0.03,2.4,13.0,0.0,0.0,0.0,2.5,25.0,2.3,5.4,1.3,0.0,0.0
680,Garlic Bread,2 slices,52.0,192.0,801.0,5.0,26.0,0.0,8.0,1.3,0.0,0.0,0.0,40.0,1.3,384.0,65.0,14.0,56.0,74.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.2,0.17,3.2,0.0,0.0,0.0,0.0,1.5,97.0,0.9,3.3,2.4,0.0,0.0
681,"Onion rings, breaded and fried",8-9,83.0,276.0,1152.0,4.0,31.0,0.0,16.0,7.0,0.0,0.0,14.0,73.0,0.8,430.0,129.0,16.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.1,0.1,1.7,5.0,0.0,0.0,0.0,1.7,85.0,3.3,6.7,0.7,0.0,0.0
682,"Zucchini, breaded and fried, sticks",4,36.0,60.0,250.0,1.0,3.0,1.0,5.0,0.5,0.0,0.0,5.0,18.0,0.2,44.0,81.0,6.0,36.0,8.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,3.0,0.0,0.0,0.06,0.4,24.0,0.0,0.0,0.0,0.3,9.0,0.2,2.8,1.4,0.0,0.0
683,"Breakfast bagel, with ham, egg and cheese",1,191.0,483.0,2019.0,27.0,52.0,7.0,18.0,7.8,0.0,0.0,243.0,185.0,4.1,1259.0,262.0,40.0,397.0,181.0,0.0,0.0,0.07,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.4,172.0,0.0,5.7,3.3,0.0,0.0
684,"Breakfast biscuit with egg, cheese and bacon",1,144.0,477.0,1993.0,16.0,33.0,3.0,31.0,11.4,0.0,0.0,261.0,164.0,2.5,1260.0,230.0,20.0,459.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.0,0.0,2.0,0.0,0.3,0.43,5.9,86.0,0.0,0.0,0.0,1.1,64.0,0.3,14.2,3.5,0.0,0.0
685,"Breakfast English muffin with egg, cheese and bacon",1,137.0,289.0,1208.0,17.0,27.0,3.0,13.0,4.7,0.0,0.0,234.0,151.0,2.4,729.0,199.0,23.0,270.0,177.0,0.0,0.0,0.0,0.0,1.1,0.67,0.0,0.0,2.0,0.0,0.5,0.45,6.4,59.0,0.0,0.0,0.0,1.5,86.0,0.1,4.7,1.6,0.0,0.0
686,"Cheeseburger, double patty + condiments + vegetables",1,228.0,650.0,2718.0,30.0,53.0,0.0,35.0,12.8,0.0,0.0,93.0,169.0,4.7,921.0,390.0,36.0,349.0,0.0,0.0,0.0,0.0,0.0,0.7,2.07,0.0,0.0,3.0,0.0,0.6,0.43,14.6,81.0,0.0,0.0,0.0,1.8,131.0,1.3,12.6,6.4,0.0,0.0
687,"Cheeseburger, single patty, plain",1,102.0,319.0,1335.0,15.0,32.0,6.0,15.0,6.5,0.0,0.0,50.0,141.0,2.4,500.0,164.0,21.0,196.0,0.0,0.0,0.0,0.0,0.0,0.3,0.97,0.0,0.0,0.0,0.0,0.4,0.4,6.8,28.0,0.0,0.0,0.0,1.3,0.0,0.6,5.8,1.5,0.0,0.0
688,"Chicken sandwich, breaded chicken + condiments + vegetables",1,228.0,632.0,2640.0,29.0,42.0,0.0,39.0,12.4,0.0,0.0,78.0,258.0,3.6,1238.0,333.0,43.0,406.0,164.0,0.0,0.0,0.0,0.0,0.4,0.46,0.0,0.0,3.0,0.0,0.4,0.46,14.9,175.0,0.0,0.0,0.0,2.2,154.0,1.5,13.7,9.9,0.0,0.0
689,"Chicken sandwich, grilled chicken + condiments + vegetables",1,169.0,335.0,1402.0,33.0,23.0,3.0,12.0,2.2,0.0,0.0,78.0,70.0,2.1,330.0,449.0,37.0,36.0,23.0,386.0,0.0,0.01,0.01,0.2,0.41,1.4,0.0,2.0,0.0,0.2,0.24,20.3,107.0,0.0,0.0,0.0,1.2,83.0,0.2,3.1,5.5,0.0,0.0
690,Donair / Gyro,1,195.0,310.0,1295.0,22.0,37.0,3.0,7.0,2.8,0.0,0.0,49.0,98.0,3.1,361.0,404.0,40.0,223.0,22.0,783.0,0.0,0.0,0.0,0.4,1.82,0.0,0.0,6.0,0.0,0.5,0.41,10.8,146.0,0.0,0.0,0.0,2.0,115.0,0.4,2.8,0.8,0.0,0.0
691,Fish sandwich with breaded fish,1,183.0,523.0,2189.0,21.0,48.0,0.0,29.0,8.1,0.0,0.0,68.0,185.0,3.5,939.0,353.0,37.0,311.0,0.0,0.0,0.0,0.0,0.0,0.9,1.08,0.0,0.0,3.0,0.0,0.5,0.42,8.3,98.0,0.0,0.0,0.0,2.4,134.0,0.0,8.9,9.4,0.0,0.0
692,"Hamburger, double patty + condiments",1,215.0,576.0,2410.0,32.0,39.0,0.0,32.0,12.0,0.0,0.0,103.0,92.0,5.5,742.0,527.0,45.0,284.0,0.0,0.0,0.0,0.0,0.0,0.7,3.33,0.0,0.0,1.0,0.0,0.3,0.41,13.1,26.0,0.0,0.0,0.0,1.9,111.0,1.0,14.1,2.8,0.0,0.0
693,"Hamburger, single patty, plain",1,90.0,275.0,1148.0,12.0,31.0,5.0,12.0,4.1,0.0,0.0,35.0,63.0,2.4,387.0,145.0,19.0,103.0,0.0,0.0,0.0,0.0,0.0,0.3,0.89,0.0,0.0,0.0,0.0,0.3,0.27,6.2,0.0,0.0,0.0,0.0,1.3,0.0,0.4,5.5,0.9,0.0,0.0
694,"Submarine sandwich (6 inches), vegetarian",1,167.0,216.0,904.0,7.0,38.0,3.0,4.0,0.8,0.0,0.0,0.0,77.0,2.7,529.0,236.0,27.0,88.0,25.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.3,0.21,4.5,277.0,0.0,0.0,0.0,3.4,213.0,0.2,1.8,1.1,0.0,0.0
